flow,trace_avg_bw,trace_min_rtt,aurora_tput,aurora_lat,aurora_tail_lat,aurora_loss,aurora_reward,aurora_normalized_reward,bbr_tput,bbr_lat,bbr_tail_lat,bbr_loss,bbr_reward,bbr_normalized_reward,copa_tput,copa_lat,copa_tail_lat,copa_loss,copa_reward,copa_normalized_reward,cubic_tput,cubic_lat,cubic_tail_lat,cubic_loss,cubic_reward,cubic_normalized_reward,vivace_tput,vivace_lat,vivace_tail_lat,vivace_loss,vivace_reward,vivace_normalized_reward,vivace_loss_tput,vivace_loss_lat,vivace_loss_tail_lat,vivace_loss_loss,vivace_loss_reward,vivace_loss_normalized_reward,vivace_latency_tput,vivace_latency_lat,vivace_latency_tail_lat,vivace_latency_loss,vivace_latency_reward,vivace_latency_normalized_reward
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run1,43.667744680851065,140.48399999999998,20.39799324032017,180.37484748684105,234.52529144282914,0.03091710778666501,16756.118637206637,-8.650020918191807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run2,43.86689361702128,139.461,19.793378387816723,179.25798079707207,228.13538233521163,0.02810877211437801,16259.006464821443,-9.868275962077718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run3,44.063489361702125,139.506,19.05291780811624,180.2075706079716,258.8550593555525,0.020243304343600665,15656.737327468361,-4.495711083573177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run1,40.245957446808504,137.546,21.9470786448812,176.70591787840067,241.0650539184054,0.029447486672744994,18053.631312843776,37.06101120305236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run2,39.65872340425531,140.494,21.072761425354468,173.15535059218865,202.15657318240972,0.02707812977877455,17333.32291097899,38.36463477817381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run3,39.599489361702126,141.55200000000002,22.080834429926487,175.68306611028603,190.9732615040631,0.05843822055896419,18108.13585104386,-13.757497583090839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run1,45.82825531914894,139.493,22.2025047205596,172.60328536783993,231.616700205243,0.021724626866805763,18286.034728031547,26.183441364539362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run2,44.73234782608696,146.695,20.20099594469057,182.73086695182963,256.91617710719646,0.02943166975718503,16592.569080775942,-15.79568563705407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run3,45.83234042553191,141.565,21.414262939710852,177.44929905852666,247.8153705409357,0.029439787335568512,17608.890242696045,-2.713671659581678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/ledbat_datalink_run1,19.755574468085108,140.493,15.604672521984462,203.7870981176021,256.80890070921987,0.11411434610221183,12571.87797799836,-37.072263187605444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
