flow,trace_avg_bw,trace_min_rtt,aurora_tput,aurora_lat,aurora_tail_lat,aurora_loss,aurora_reward,aurora_normalized_reward,bbr_tput,bbr_lat,bbr_tail_lat,bbr_loss,bbr_reward,bbr_normalized_reward,copa_tput,copa_lat,copa_tail_lat,copa_loss,copa_reward,copa_normalized_reward,cubic_tput,cubic_lat,cubic_tail_lat,cubic_loss,cubic_reward,cubic_normalized_reward,vivace_tput,vivace_lat,vivace_tail_lat,vivace_loss,vivace_reward,vivace_normalized_reward,vivace_loss_tput,vivace_loss_lat,vivace_loss_tail_lat,vivace_loss_loss,vivace_loss_reward,vivace_loss_normalized_reward,vivace_latency_tput,vivace_latency_lat,vivace_latency_tail_lat,vivace_latency_loss,vivace_latency_reward,vivace_latency_normalized_reward
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run1,43.618212765957445,140.48399999999998,27.73524860115024,177.01530929361914,235.47266468198765,0.018484928696284375,22898.72200093901,103.94680303904431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run2,43.50229787234043,139.461,24.292635394243387,178.4788279378252,210.1457542217874,0.025978142318530906,20013.42771596127,48.77583239095462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run3,41.57023255813954,139.506,24.837146453953174,174.84519913999904,231.64633570135436,0.021693100371388052,20479.390645078198,80.50576040633669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run1,39.99778723404255,137.546,29.291125554878704,169.26420219518178,192.8382384597705,0.03413894671769746,24171.729200101676,128.61722942764442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run2,39.55455319148936,140.494,27.11042024221883,169.00431604164737,172.16621589282647,0.023145027077990044,22376.722498318068,127.40221028165816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run3,39.47540425531915,141.55200000000002,26.454209584412986,172.6168454794793,200.7828334046859,0.020476560264846566,21831.604687668318,121.50208814019561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run1,45.63727659574467,139.493,31.119468015723537,166.78881083185013,183.72604263424046,0.015913286398763327,25734.27462947357,142.32814255186327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run2,45.65004255319149,146.695,23.967342241233652,192.49616121510445,288.9387080304529,0.04992184326805915,19680.445353276817,-29.828129242889815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run3,45.4447659574468,141.565,30.397701414768378,170.7186125378754,186.9344521454385,0.016827338763570454,25127.0445555753,130.07338134299505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/ledbat_datalink_run1,19.76374468085106,140.493,17.28500880419205,199.08807763208492,218.80072654300574,0.10793126969370503,13989.223386473877,22.3402173672535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
