flow,trace_avg_bw,trace_min_rtt,aurora_tput,aurora_lat,aurora_tail_lat,aurora_loss,aurora_reward,aurora_normalized_reward,bbr_tput,bbr_lat,bbr_tail_lat,bbr_loss,bbr_reward,bbr_normalized_reward,copa_tput,copa_lat,copa_tail_lat,copa_loss,copa_reward,copa_normalized_reward,cubic_tput,cubic_lat,cubic_tail_lat,cubic_loss,cubic_reward,cubic_normalized_reward,vivace_tput,vivace_lat,vivace_tail_lat,vivace_loss,vivace_reward,vivace_normalized_reward,vivace_loss_tput,vivace_loss_lat,vivace_loss_tail_lat,vivace_loss_loss,vivace_loss_reward,vivace_loss_normalized_reward,vivace_latency_tput,vivace_latency_lat,vivace_latency_tail_lat,vivace_latency_loss,vivace_latency_reward,vivace_latency_normalized_reward
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run1,58.272,140.48399999999998,21.358107668653837,143.47041456216277,148.6617837729816,0.11886736367899775,17417.217915291378,-197.94296052382865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run2,43.39404255319149,139.461,33.07423281274128,194.31991848867744,253.45699371393084,0.033855243543529645,27299.830271708663,119.06145481269782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run3,43.76527659574468,139.506,35.5489442722132,190.7089699582234,265.3688288036936,0.037402518148565544,29358.60622058898,140.61782972702844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run1,39.93906382978723,137.546,36.283630378561185,185.85780380882917,249.6507144844278,0.03466165199514082,29981.177541001878,199.05625907051817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run2,39.54791489361702,140.494,36.42831404723264,186.43445280835022,229.3493018424581,0.03692050291652904,30096.65291405246,200.28376610184262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run3,39.57089361702128,141.55200000000002,32.01382813405167,187.66266994750472,250.50856932243403,0.02967610755902428,26431.175226644176,157.4974370959184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run1,45.720000000000006,139.493,38.60146457827838,181.26906140927076,234.943680950163,0.028017544866144717,31930.582997423757,184.84659883961191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run2,45.633702127659575,146.695,36.66180280667271,185.61319531013203,232.29854572531252,0.030328270410960645,30305.23260276187,155.42682909633737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run3,45.66740425531915,141.565,36.19853831360288,186.41202785546227,225.85439532284533,0.03420454200065759,29910.627482812288,141.5068479197696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/ledbat_datalink_run1,19.765787234042552,140.493,19.20936493096281,207.95284727863526,238.74934657918408,0.08476859930528857,15630.31406324646,108.4345647399706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/ledbat_datalink_run2,19.747404255319147,140.488,19.244463044399303,205.60325142398182,237.07962546301195,0.0841375616520279,15663.174162271382,113.38726270923792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/ledbat_datalink_run3,19.896,140.337,18.675202261619887,209.41955045536554,247.03273004314252,0.1324664646923518,15088.316071509837,-5.0319565786123235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/quic_datalink_run1,36.820595744680844,138.41500000000002,25.47428509980514,209.36819231695046,356.9887328558459,0.06828873814260794,20882.625247902117,-0.021266992162622955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/quic_datalink_run2,38.599659574468085,137.528,24.86152983545564,202.04009277002046,413.28153934593234,0.08759725435208476,20340.706928072177,-55.19121936233822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/quic_datalink_run3,36.08527659574467,137.501,26.142228003713832,202.30951179576908,335.42463487787,0.05734042076211443,21468.199649774862,45.238102021766395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/vegas_datalink_run1,23.732936170212763,138.422,19.01709379577832,199.2043081003486,333.98343125051184,0.061282329202285046,15525.80919664368,78.87875907331578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/vegas_datalink_run2,33.796085106382975,140.32,26.253039594996668,187.71637918316904,245.504856296473,0.02829166746978662,21633.233281707813,144.1038467091945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/vegas_datalink_run3,30.008170212765954,140.498,20.12447424733467,198.44441745690668,266.9854043247761,0.011988323744510532,16547.974141166298,112.89551891518018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/bbr_datalink_run1,61.96121739130435,163.94299999999998,36.37704339217396,200.95861433639362,279.02674478070173,0.24499606847040434,29623.252075534434,-397.4038769280298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/bbr_datalink_run2,72.53106382978723,139.743,39.29833958352559,174.3245292597709,212.54496602394858,0.2460962226411496,32082.099345062587,-395.6100175191507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/bbr_datalink_run3,84.1828085106383,142.5,37.35121310146491,178.82561478973852,269.9075978422672,0.0678752081317745,30811.434886834133,-92.73018293843884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_10/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/cubic_datalink_run1,0.7348085106382979,141.501,0.5564328601129592,265.6641382978256,723.3734600938967,0.006521107271593607,184.98769725311982,99.9180452553081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
