flow,trace_avg_bw,trace_min_rtt,aurora_tput,aurora_lat,aurora_tail_lat,aurora_loss,aurora_reward,aurora_normalized_reward,bbr_tput,bbr_lat,bbr_tail_lat,bbr_loss,bbr_reward,bbr_normalized_reward,copa_tput,copa_lat,copa_tail_lat,copa_loss,copa_reward,copa_normalized_reward,cubic_tput,cubic_lat,cubic_tail_lat,cubic_loss,cubic_reward,cubic_normalized_reward,vivace_tput,vivace_lat,vivace_tail_lat,vivace_loss,vivace_reward,vivace_normalized_reward,vivace_loss_tput,vivace_loss_lat,vivace_loss_tail_lat,vivace_loss_loss,vivace_loss_reward,vivace_loss_normalized_reward,vivace_latency_tput,vivace_latency_lat,vivace_latency_tail_lat,vivace_latency_loss,vivace_latency_reward,vivace_latency_normalized_reward
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run1,43.55591489361702,140.48399999999998,27.547453461399154,172.63254466658745,223.7561402137233,0.021613333447637717,22740.352006270765,100.37170137708387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run2,43.377702127659575,139.461,26.296134840512853,177.0169893728396,241.84119122410914,0.025026852846401715,21686.375005361737,76.03589600185909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run3,43.814808510638294,139.506,28.420173869443218,171.07272622826207,212.7427906452727,0.025548800242150782,23461.307897823448,102.15123071867292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run1,39.93599999999999,137.546,27.95237076206306,164.9070774334545,181.4899367680201,0.02887276194765953,23070.98970039044,127.3119765215753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run2,39.54791489361702,140.494,27.467148602777005,170.58915687244289,187.8242702931388,0.030542264364231686,22657.616816713264,115.59049604638165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run3,39.43097872340425,141.55200000000002,27.683784655364477,170.28604611427397,182.57851206349204,0.029673274573974506,22840.18795087484,121.40845864563715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run1,45.566808510638296,139.493,33.74282263044849,166.7857569389357,186.545231542232,0.02717068349244367,27897.891734783243,149.12947000211187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run2,45.592340425531916,146.695,30.95155556136421,175.32564506251248,195.15575122512251,0.02064041630226021,25576.356490136473,122.83163049412654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run3,45.44936170212766,141.565,29.5747630511082,171.24154112703786,188.11936719118393,0.014416153269256382,24445.56202825795,125.28565072454106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/ledbat_datalink_run1,19.761702127659575,140.493,18.243891275341305,191.14289334218864,200.38043941272616,0.07225144859230703,14867.596938924285,125.9513724474875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/ledbat_datalink_run2,19.747404255319147,140.488,18.454031029372704,189.95550733055325,193.99025034778253,0.08285549672144643,15022.692690370473,111.58556918916526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/ledbat_datalink_run3,19.887829787234043,140.337,17.748063003127804,192.6893076840934,199.63404389114072,0.09943860079349087,14398.485993335427,54.63760633635647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/quic_datalink_run1,36.820595744680844,138.41500000000002,23.204417506726063,181.32950057775702,302.40713845846915,0.037188733862262624,19081.307620636104,59.394091816743725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/quic_datalink_run2,38.60017021276595,137.528,21.776732177326462,187.38450192362342,393.4735368239083,0.04979050710378896,17860.311298307515,-4.884736988362178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/quic_datalink_run3,36.084765957446805,137.501,22.425563775217658,179.32950130865098,294.4373027661819,0.03812371851336449,18432.392874346002,55.15756665854394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/vegas_datalink_run1,23.666042553191485,138.422,16.99605026452353,171.43383540627252,186.58256113657194,0.03429984883880721,13923.341687352386,119.04742069880471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/vegas_datalink_run2,33.650553191489365,140.32,25.258581160897684,166.9177999780403,175.38829837144198,0.02416151750537132,20833.576799092618,160.0662367428919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/vegas_datalink_run3,29.841191489361698,140.498,20.512230102576172,173.36212857148246,203.42399784066086,0.008740086283119397,16902.68278434242,152.8475630871828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/bbr_datalink_run1,61.509957446808514,163.94299999999998,48.60757206139412,190.1020242544539,238.9837783556032,0.049194992262265314,40217.81804238279,106.62753022759108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/bbr_datalink_run2,72.39778723404255,139.743,56.19498992024447,164.13657768097005,209.42407944762448,0.024094037914220268,46616.833613360985,175.7741549429886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/bbr_datalink_run3,83.94893617021276,142.5,63.159007454061786,158.2100276484221,176.7252773092091,0.0519246340316879,52370.44691600635,114.11585513229477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/cubic_datalink_run1,0.7342978723404255,141.501,0.5476455798312827,194.53621979783753,439.0342802893309,-0.002845579865941472,267.5262564601144,184.05917979366367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/cubic_datalink_run2,0.9870638297872338,150.762,0.7737896554021366,184.07975867080538,234.8849621513944,0.023551988834612736,413.64097649508295,160.78162195342958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/cubic_datalink_run3,0.4738723404255319,170.957,0.38488475508216424,231.8279826344086,410.07841677419356,0.0026836031845424158,83.54210689831014,168.91076216527722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/indigo_datalink_run1,29.67421276595745,154.608,22.76307806798316,197.61873520634242,220.64782325267302,0.014885772627965754,18741.841442857025,156.15954186186175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/indigo_datalink_run2,61.116255319148934,168.681,49.498214684332886,192.2922284720068,206.8329233226837,0.03178181165769267,40992.65638515668,149.09545311384343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/indigo_datalink_run3,32.68187234042553,145.629,24.374102718393754,181.05730096665368,200.03054810027666,0.00906092896596089,20112.57310642955,173.7202647406944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/ledbat_datalink_run1,1.2995744680851062,157.519,0.9386327173556124,228.39983210455827,537.4385785213168,-0.0011046468812137,556.0033927875462,134.94025500850597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/ledbat_datalink_run2,0.5775652173913045,163.483,0.4216035148555624,313.3483316282225,1321.129255757576,0.02191736342235573,-5.846796093298636,7.800411930481104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/ledbat_datalink_run3,13.681021276595748,137.944,12.645676994918986,186.65331300615767,206.24507511546875,0.026211403382837006,10298.98804266066,223.0851743031971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/quic_datalink_run1,3.6684255319148935,136.085,2.3499751603358034,213.1626048875076,187.02863701778932,-0.009117346025074413,1763.3847207758108,125.36960170822508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/quic_datalink_run2,1.6958297872340424,159.632,1.4413898611479667,215.4319733119782,221.939142906815,0.003932691390981069,977.8608615293651,201.6833442093972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/quic_datalink_run3,2.012936170212766,158.923,1.3478311296182837,201.1935717645129,223.9560364884393,-0.00501530310434406,932.0296424594114,143.62935164810787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/vegas_datalink_run1,0.7598297872340426,147.523,0.5347692160777687,196.59387874706124,338.63919142857145,0.007690335811330384,233.66646302841855,139.92611545206233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/vegas_datalink_run2,0.3794042553191489,164.182,0.20186395482284689,246.57620425280933,637.0811452784503,0.002557544757033292,-83.47133141450352,14.33623754407641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2019-12-11T02-39-AWS-Brazil-2-to-Colombia-5-runs/vegas_datalink_run3,11.70995744680851,138.078,7.835402948048001,168.05967547699964,225.1479052049447,-0.001787976849010775,6365.018734927689,170.07782482098415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr3/seed_30/2020-02-18T09-26-Brazil-to-AWS-Brazil-1-5-runs-3-flows/bbr_datalink_run1,46.18212765957447,2.941,16.899217432913773,5.168875555648569,7.329005377814237,-0.00034185909189798913,14078.196036722959,178.4775848114889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
