flow,trace_avg_bw,trace_min_rtt,aurora_tput,aurora_lat,aurora_tail_lat,aurora_loss,aurora_reward,aurora_normalized_reward,bbr_tput,bbr_lat,bbr_tail_lat,bbr_loss,bbr_reward,bbr_normalized_reward,copa_tput,copa_lat,copa_tail_lat,copa_loss,copa_reward,copa_normalized_reward,cubic_tput,cubic_lat,cubic_tail_lat,cubic_loss,cubic_reward,cubic_normalized_reward,vivace_tput,vivace_lat,vivace_tail_lat,vivace_loss,vivace_reward,vivace_normalized_reward,vivace_loss_tput,vivace_loss_lat,vivace_loss_tail_lat,vivace_loss_loss,vivace_loss_reward,vivace_loss_normalized_reward,vivace_latency_tput,vivace_latency_lat,vivace_latency_tail_lat,vivace_latency_loss,vivace_latency_reward,vivace_latency_normalized_reward
results/post_nsdi/emu_real_traces_better_bw/ethernet/queue500/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run1,43.4108936170213,140.484,31.5823971149409,179.029590917027,231.256963278028,0.018844474591406,26101.9457223509,147.042655345324,238.116591824666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_traces_better_bw/ethernet/queue500/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run2,43.4068085106383,139.461,29.9602359975557,181.940685502045,236.173197022782,0.026986468100177,24730.949709594,109.196247296758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_traces_better_bw/ethernet/queue500/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run3,43.8229787234043,139.506,30.3412166218929,178.734323932277,258.637693598665,0.011166396862699,25083.2800672531,145.112187192827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_traces_better_bw/ethernet/queue500/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run1,39.8737021276596,137.546,33.197478333301,169.291673009132,215.049474475361,0.033105830559584,27429.0619436225,180.779536057869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_traces_better_bw/ethernet/queue500/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run2,39.5637446808511,140.494,30.1907702016047,171.120828096718,208.674938050997,0.017937768300553,24951.9788033061,174.549548677473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_traces_better_bw/ethernet/queue500/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run3,39.427914893617,141.552,29.761703117687,173.085684696441,208.149434713814,0.021447380512881,24585.438819017,161.438740633314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_traces_better_bw/ethernet/queue500/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run1,45.5377021276596,139.493,37.6210466732443,166.909716508487,188.632727605846,0.023573129839943,31136.8162515152,199.019836989225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_traces_better_bw/ethernet/queue500/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run2,45.4177021276596,146.695,34.5153313158019,170.930073035809,185.729029037249,0.014702489069276,28562.4410453272,179.641584574257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_traces_better_bw/ethernet/queue500/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run3,45.3502978723404,141.565,34.3385093727006,171.977735298894,195.176687504666,0.013621733637296,28416.203274677,179.37068087304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_traces_better_bw/ethernet/queue500/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/ledbat_datalink_run1,19.7617021276596,140.493,18.6528529602963,193.309728260226,210.71720599302,0.048255710529143,15254.2229842617,182.123343109311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
