flow,trace_avg_bw,trace_min_rtt,aurora_tput,aurora_lat,aurora_tail_lat,aurora_loss,aurora_reward,aurora_normalized_reward,bbr_tput,bbr_lat,bbr_tail_lat,bbr_loss,bbr_reward,bbr_normalized_reward,copa_tput,copa_lat,copa_tail_lat,copa_loss,copa_reward,copa_normalized_reward,cubic_tput,cubic_lat,cubic_tail_lat,cubic_loss,cubic_reward,cubic_normalized_reward,vivace_tput,vivace_lat,vivace_tail_lat,vivace_loss,vivace_reward,vivace_normalized_reward,vivace_loss_tput,vivace_loss_lat,vivace_loss_tail_lat,vivace_loss_loss,vivace_loss_reward,vivace_loss_normalized_reward,vivace_latency_tput,vivace_latency_lat,vivace_latency_tail_lat,vivace_latency_loss,vivace_latency_reward,vivace_latency_normalized_reward
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr2/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run1,43.4977021276596,140.484,33.3943410699049,181.80169327487,250.131243610545,0.021727099390825,27603.3616661976,158.607386190883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr2/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run2,43.3981276595745,139.461,31.7621788172994,185.234144418804,287.2070302866,0.02318877496869,26236.8706533934,134.327811910651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr2/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run3,43.8148085106383,139.506,35.2548624270721,178.769669636287,255.864875486711,0.050588001278991,29099.1063503658,122.371074420203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr2/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run1,39.9293617021277,137.546,36.0996016789003,169.12755982635,198.881661325261,0.02440021085335,29865.0734175505,234.115328703196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr2/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run2,39.608170212766,140.494,33.5902103782399,174.129541481299,215.83621949568,0.025233727235759,27767.2449859138,199.434336444024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr2/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run3,39.4085106382979,141.552,32.6922856219058,177.357475437065,226.758943970525,0.015935617528556,27034.342641094,205.55841406839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr2/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run1,45.7577872340426,139.493,40.9165243740094,168.450663227757,194.859078454245,0.024680599648137,33879.2917824838,229.287165284383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr2/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run2,45.5714042553191,146.695,37.2250496284739,177.489506738558,205.705588368093,0.011260154852333,30820.8648739517,208.415710888742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr2/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run3,45.4820425531915,141.565,38.4954684304211,174.413276319252,206.202662577563,0.026246783311278,31852.6501824092,196.287304346109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr2/seed_20/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/ledbat_datalink_run1,19.7617021276596,140.493,18.6583014021498,194.331653979812,208.381464892428,0.05062542554909,15253.0019967135,176.499840906634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
