flow,trace_avg_bw,trace_min_rtt,aurora_tput,aurora_lat,aurora_tail_lat,aurora_loss,aurora_reward,aurora_normalized_reward,bbr_tput,bbr_lat,bbr_tail_lat,bbr_loss,bbr_reward,bbr_normalized_reward,copa_tput,copa_lat,copa_tail_lat,copa_loss,copa_reward,copa_normalized_reward,cubic_tput,cubic_lat,cubic_tail_lat,cubic_loss,cubic_reward,cubic_normalized_reward,vivace_tput,vivace_lat,vivace_tail_lat,vivace_loss,vivace_reward,vivace_normalized_reward,vivace_loss_tput,vivace_loss_lat,vivace_loss_tail_lat,vivace_loss_loss,vivace_loss_reward,vivace_loss_normalized_reward,vivace_latency_tput,vivace_latency_lat,vivace_latency_tail_lat,vivace_latency_loss,vivace_latency_reward,vivace_latency_normalized_reward
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run1,43.5477446808511,140.484,19.9521381469945,166.030445397252,215.516561742035,0.016795230521938,16427.160882721,29.4625775971154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run2,43.4190638297872,139.461,12.3097741435377,180.847667170557,385.459607312735,0.003189953325946,10070.9175457923,-45.4721666608068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/bbr_datalink_run3,43.8107234042553,139.506,23.2937822427838,161.148482080636,210.439978695132,0.005613003310346,19239.1107136185,93.4711814083016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run1,39.936,137.546,22.0168615900074,157.334313122308,154.532136712534,0.021862164375746,18146.3260164657,74.5931709017336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run2,39.5509787234042,140.494,23.4066392143162,159.957816519142,153.921887003918,0.021073524210952,19303.4278136558,93.7998126398573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/cubic_datalink_run3,39.3993191489362,141.552,20.6062867554856,163.258899842925,162.413395700319,0.023092624207971,16962.4614813124,52.0614716427134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run1,45.604085106383,139.493,23.8906069634962,158.943645250832,154.274576867366,0.021816245142096,19706.2630007118,59.3588085359439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run2,45.5836595744681,146.695,21.7683285573293,168.675501549586,171.328050202601,0.02479788617308,17922.0025238786,20.5021019207275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/indigo_datalink_run3,45.5152340425532,141.565,25.0267110830964,161.535555708302,159.495873438271,0.017930769189093,20658.1954751605,77.5296596647779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/ledbat_datalink_run1,19.7591489361702,140.493,18.0257344819969,179.289392030837,155.567136959538,0.041739143198949,14758.6777232354,193.368730589363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results/post_nsdi/emu_real_trace/ethernet/queue500/udr/udr1/seed_30/2019-11-24T15-47-Colombia-to-AWS-Brazil-2-5-runs-3-flows/ledbat_datalink_run2,19.7448510638298,140.488,17.9094685314842,179.094521498505,152.942424966497,0.040621337109769,14664.2199138521,193.185306771028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
